Geneid	Length	gene_name
ENSMUSG00000091147.1	392	4921509A06Rik
ENSMUSG00000111139.1	213	Gm47497
ENSMUSG00000110809.1	426	Gm46138
ENSMUSG00000059422.5	1201	Gm8116
ENSMUSG00000111081.1	225	Gm47498
ENSMUSG00000111309.1	1299	Gm18863
ENSMUSG00000111363.1	972	Gm35024
ENSMUSG00000110923.1	227	Gm47499
ENSMUSG00000111638.1	281	Gm47501
ENSMUSG00000102020.1	439	Gm28620
ENSMUSG00000111670.1	384	Gm47500
ENSMUSG00000110856.1	705	Gm49264
ENSMUSG00000111492.1	306	Aldoa-ps3
ENSMUSG00000111336.1	753	Aldoa-ps4
ENSMUSG00000111633.1	2533	Gm39377
ENSMUSG00000111560.1	267	Gm35262
ENSMUSG00000111765.1	3721	Gm10635
ENSMUSG00000111207.1	738	Gm8125
ENSMUSG00000032332.17	15228	Col12a1
ENSMUSG00000086608.1	1750	4930562D21Rik
ENSMUSG00000032330.7	944	Cox7a2
ENSMUSG00000032328.12	5646	Tmem30a
ENSMUSG00000086918.1	1520	4930429F24Rik
ENSMUSG00000034898.17	5221	Filip1
ENSMUSG00000092565.1	280	Gm20477
ENSMUSG00000092581.1	304	Gm3211
ENSMUSG00000111827.1	1570	Gm8131
ENSMUSG00000088908.1	286	Gm25433
ENSMUSG00000111574.1	346	Gm46146
ENSMUSG00000034252.14	7016	Senp6
ENSMUSG00000093779.1	328	Gm20648
ENSMUSG00000084917.3	2581	Gm17477
ENSMUSG00000033577.18	12078	Myo6
ENSMUSG00000099016.1	633	Gm27227
ENSMUSG00000032343.15	3630	Impg1
ENSMUSG00000111267.1	919	Gm18292
ENSMUSG00000111510.2	214	Gm48387
ENSMUSG00000111717.1	192	Gm39380
ENSMUSG00000098685.1	564	Gm27224
ENSMUSG00000098935.1	557	Gm27225
ENSMUSG00000097655.3	627	Gm26713
ENSMUSG00000099085.1	871	Gm8151
ENSMUSG00000098429.1	511	Gm27226
ENSMUSG00000049511.5	4724	Htr1b
ENSMUSG00000097466.8	2234	D430036J16Rik
ENSMUSG00000079225.3	1080	Gm9531
ENSMUSG00000097241.2	729	Gm26907
ENSMUSG00000043289.12	4121	Mei4
ENSMUSG00000103536.1	604	Gm37837
ENSMUSG00000110748.1	717	Gm19228
ENSMUSG00000081273.1	440	Gm15896
ENSMUSG00000077415.1	131	Gm23748
ENSMUSG00000111697.1	441	Gm35548
ENSMUSG00000099266.1	445	1700063H06Rik
ENSMUSG00000089066.1	61	Gm22836
ENSMUSG00000088760.1	97	Gm24393
ENSMUSG00000098420.1	328	Gm27249
ENSMUSG00000032251.12	2158	Irak1bp1
ENSMUSG00000032253.13	33312	Phip
ENSMUSG00000111839.1	1009	Gm39383
ENSMUSG00000099188.1	166	Gm27248
ENSMUSG00000111774.1	584	Gm38398
ENSMUSG00000066456.14	1869	Hmgn3
ENSMUSG00000102882.1	2757	Gm2065
ENSMUSG00000101144.2	1450	Gm29054
ENSMUSG00000104080.1	1131	Gm38279
ENSMUSG00000098747.7	724	Gm27216
ENSMUSG00000111443.1	6424	Gm46123
ENSMUSG00000032258.15	6306	Lca5
ENSMUSG00000058838.9	467	Rps27a-ps2
ENSMUSG00000099718.1	366	Gm2087
ENSMUSG00000103044.1	2621	Gm37307
ENSMUSG00000099816.1	388	Gm28552
ENSMUSG00000100027.1	406	Gm28477
ENSMUSG00000032261.16	7865	Sh3bgrl2
ENSMUSG00000110950.1	743	Gm39384
ENSMUSG00000111820.1	1734	Gm36120
ENSMUSG00000100155.1	1409	Gm2109
ENSMUSG00000032262.13	3026	Elovl4
ENSMUSG00000038379.15	4919	Ttk
ENSMUSG00000111769.1	918	Gm36278
ENSMUSG00000032263.14	1805	Bckdhb
ENSMUSG00000101392.1	107	Gm29163
ENSMUSG00000101077.1	1024	Gm29164
ENSMUSG00000111757.1	1183	Gm46124
ENSMUSG00000077666.1	185	Gm26146
ENSMUSG00000111616.1	878	Gm18487
ENSMUSG00000099927.1	798	Gm8226
ENSMUSG00000111245.1	1041	Gm39388
ENSMUSG00000065122.1	164	Gm26126
ENSMUSG00000111770.1	427	Gm48811
ENSMUSG00000099724.2	3156	4930554C24Rik
ENSMUSG00000111500.1	1027	Gm48820
ENSMUSG00000102064.1	205	Gm28625
ENSMUSG00000110783.1	386	Gm48821
ENSMUSG00000099779.1	2192	Gm8228
ENSMUSG00000101673.1	445	Gm28070
ENSMUSG00000111281.1	493	Gm48830
ENSMUSG00000111822.1	487	Gm48831
ENSMUSG00000079433.1	57	Gm11114
ENSMUSG00000032265.14	5703	Tent5a
ENSMUSG00000111840.1	3422	Gm48832
ENSMUSG00000103368.1	1841	Gm36927
ENSMUSG00000111663.1	520	Gm48833
ENSMUSG00000065274.1	136	Gm25125
ENSMUSG00000110956.1	320	Gm48834
ENSMUSG00000111386.1	322	Gm48842
ENSMUSG00000035941.15	8628	Ibtk
ENSMUSG00000103715.1	1352	4933431K14Rik
ENSMUSG00000065706.1	130	Gm22830
ENSMUSG00000099980.1	760	Gm5619
ENSMUSG00000100019.1	808	Gm18766
ENSMUSG00000056031.13	4057	9330154J02Rik
ENSMUSG00000035274.13	3828	Tpbg
ENSMUSG00000110946.1	205	Gm47604
ENSMUSG00000111418.1	801	Gm18016
ENSMUSG00000032415.14	1790	Ube2cbp
ENSMUSG00000083731.1	544	Gm16202
ENSMUSG00000034973.16	20476	Dop1a
ENSMUSG00000103731.1	472	Gm17530
ENSMUSG00000056131.13	4487	Pgm3
ENSMUSG00000032417.10	1380	Rwdd2a
ENSMUSG00000032418.15	3848	Me1
ENSMUSG00000102259.1	1159	Gm38230
ENSMUSG00000087466.3	1825	A330041J22Rik
ENSMUSG00000093074.1	114	Gm25949
ENSMUSG00000089373.1	128	Gm22138
ENSMUSG00000104120.1	2523	Gm37484
ENSMUSG00000033491.13	3444	Prss35
ENSMUSG00000033419.16	9126	Snap91
ENSMUSG00000103891.1	2309	Gm37941
ENSMUSG00000111874.1	497	Gm36539
ENSMUSG00000047897.10	735	Ripply2
ENSMUSG00000032872.16	6736	Cyb5r4
ENSMUSG00000099539.1	483	Gm8282
ENSMUSG00000042761.14	2257	Mrap2
ENSMUSG00000102830.1	1078	Gm37012
ENSMUSG00000056919.9	11607	Cep162
ENSMUSG00000087731.1	134	Gm24649
ENSMUSG00000099385.1	478	Gm9540
ENSMUSG00000102683.1	387	Gm37375
ENSMUSG00000032419.8	4718	Tbx18
ENSMUSG00000103710.1	2806	D030062O11Rik
ENSMUSG00000102684.1	1829	Gm37374
ENSMUSG00000102043.1	502	Gm9541
ENSMUSG00000093937.1	132	Gm25528
ENSMUSG00000077553.1	130	Gm23176
ENSMUSG00000099584.1	604	Gm28877
ENSMUSG00000099886.1	662	Gm2324
ENSMUSG00000102075.2	589	Gm5368
ENSMUSG00000100782.1	2599	Gm28231
ENSMUSG00000100337.1	822	Gm5066
ENSMUSG00000111795.1	430	Gm47620
ENSMUSG00000032420.8	8602	Nt5e
ENSMUSG00000032422.18	6110	Snx14
ENSMUSG00000066443.5	481	Gm10163
ENSMUSG00000092541.7	1009	Gm20537
ENSMUSG00000101335.1	2153	Gm28229
ENSMUSG00000032423.12	12297	Syncrip
ENSMUSG00000097195.10	3634	Snhg5
ENSMUSG00000094263.1	72	Snord50a
ENSMUSG00000094179.1	72	Snord50b
ENSMUSG00000084703.1	116	Gm22985
ENSMUSG00000032425.15	4110	Zfp949
ENSMUSG00000092805.2	290	Gm26461
ENSMUSG00000090693.4	1984	Trim43a
ENSMUSG00000097073.7	3767	9430037G07Rik
ENSMUSG00000099389.1	334	Gm29603
ENSMUSG00000095772.1	72	Gm23017
ENSMUSG00000103967.1	988	Gm38214
ENSMUSG00000102533.1	3255	Gm37226
ENSMUSG00000079427.10	4728	Mthfsl
ENSMUSG00000074149.9	2464	Gm10634
ENSMUSG00000099974.1	863	Bcl2a1d
ENSMUSG00000103165.1	1000	Gm37560
ENSMUSG00000077258.1	127	Gm26082
ENSMUSG00000103837.1	210	Gm37614
ENSMUSG00000101698.1	904	Gm29562
ENSMUSG00000067399.10	1990	Trim43c
ENSMUSG00000097177.8	5332	9330159M07Rik
ENSMUSG00000101865.1	331	Gm9775
ENSMUSG00000096191.1	72	Gm26135
ENSMUSG00000097677.1	785	Gm26611
ENSMUSG00000099930.1	9019	Gm2396
ENSMUSG00000077554.1	125	Gm23707
ENSMUSG00000102037.1	819	Bcl2a1a
ENSMUSG00000103581.1	3256	Gm37833
ENSMUSG00000103336.1	988	Gm37993
ENSMUSG00000096473.1	72	Gm24463
ENSMUSG00000100602.1	331	Gm19498
ENSMUSG00000079162.8	2262	Trim43b
ENSMUSG00000074146.9	3676	4930579C12Rik
ENSMUSG00000077465.1	128	Gm26423
ENSMUSG00000089929.1	817	Bcl2a1b
ENSMUSG00000100838.1	664	Gm29094
ENSMUSG00000066442.17	7638	Mthfs
ENSMUSG00000103247.1	3871	Gm38091
ENSMUSG00000111806.1	2728	Gm47403
ENSMUSG00000039313.14	7268	Minar1
ENSMUSG00000111274.1	633	Gm47409
ENSMUSG00000111569.1	1199	Gm47410
ENSMUSG00000032353.9	2847	Tmed3
ENSMUSG00000047606.4	5487	Ankrd34c
ENSMUSG00000100523.1	463	Gm29608
ENSMUSG00000065596.1	69	Mir184
ENSMUSG00000098727.1	462	1700017I07Rik
ENSMUSG00000098627.7	3550	4930524O08Rik
ENSMUSG00000032356.12	11063	Rasgrf1
ENSMUSG00000088976.1	268	Gm23759
ENSMUSG00000100060.1	643	Gm17944
ENSMUSG00000032359.14	4499	Ctsh
ENSMUSG00000062270.14	9754	Morf4l1
ENSMUSG00000096647.2	871	Tmem41b-ps
ENSMUSG00000104263.1	3345	9430062P05Rik
ENSMUSG00000032363.15	6282	Adamts7
ENSMUSG00000037410.13	8799	Tbc1d2b
ENSMUSG00000081520.1	331	Gm16200
ENSMUSG00000111666.1	1379	Gm30849
ENSMUSG00000084652.1	171	Gm22717
ENSMUSG00000065881.1	177	Gm22866
ENSMUSG00000099366.1	601	Gm2497
ENSMUSG00000101938.1	292	Gm29605
ENSMUSG00000100663.1	163	Gm29604
ENSMUSG00000099512.1	1159	Gm28703
ENSMUSG00000103547.1	149	Gm37665
ENSMUSG00000102076.1	292	Gm20561
ENSMUSG00000099406.1	216	Gm29408
ENSMUSG00000056904.3	1348	Gm5620
ENSMUSG00000103938.1	2035	Gm36960
ENSMUSG00000100568.1	442	Gm29602
ENSMUSG00000102814.1	2475	Gm37812
ENSMUSG00000111210.1	628	Gm18378
ENSMUSG00000104286.1	2433	Gm37457
ENSMUSG00000102568.1	1824	Gm37040
ENSMUSG00000101608.1	599	Gm28652
ENSMUSG00000102406.1	740	A730094K22Rik
ENSMUSG00000032368.14	5693	Zic1
ENSMUSG00000036972.14	10335	Zic4
ENSMUSG00000102803.1	884	Gm37477
ENSMUSG00000100341.1	688	Gm29478
ENSMUSG00000104216.1	825	Gm37987
ENSMUSG00000087871.1	105	Gm26101
ENSMUSG00000109896.1	710	Gm31409
ENSMUSG00000095654.2	1191	Plscr5
ENSMUSG00000032369.13	2462	Plscr1
ENSMUSG00000098766.1	104	Mir6386
ENSMUSG00000032372.14	3180	Plscr2
ENSMUSG00000101370.1	248	Gm29139
ENSMUSG00000074139.8	1974	1700057G04Rik
ENSMUSG00000082623.1	528	Gm15493
ENSMUSG00000032377.8	3590	Plscr4
ENSMUSG00000077400.1	131	Gm25417
ENSMUSG00000103622.1	4069	Gm38391
ENSMUSG00000099610.1	148	Gm37545
ENSMUSG00000032374.14	5392	Plod2
ENSMUSG00000101357.1	466	Gm2495
ENSMUSG00000101822.1	716	Gm29396
ENSMUSG00000101734.1	2039	4933400C23Rik
ENSMUSG00000099823.1	872	Gm28054
ENSMUSG00000101309.1	333	Gm29397
ENSMUSG00000100294.6	824	1700034K08Rik
ENSMUSG00000098171.1	1003	Gm9621
ENSMUSG00000111630.1	470	Gm47165
ENSMUSG00000111352.1	588	Gm5369
ENSMUSG00000064889.1	157	Gm24200
ENSMUSG00000101949.1	574	Gm5370
ENSMUSG00000099359.1	346	Gm28934
ENSMUSG00000045414.7	3950	Dipk2a
ENSMUSG00000111019.1	313	Gm39404
ENSMUSG00000089551.1	96	Gm24178
ENSMUSG00000101595.1	1049	Gm29395
ENSMUSG00000031129.9	5679	Slc9a9
ENSMUSG00000089709.1	1751	Gm16262
ENSMUSG00000098251.1	62	Mir7656
ENSMUSG00000111087.1	670	Gm47168
ENSMUSG00000033350.7	7328	Chst2
ENSMUSG00000103755.1	1094	Gm37805
ENSMUSG00000101281.1	988	Gm8449
ENSMUSG00000101459.1	590	Gm19193
ENSMUSG00000032407.14	14642	U2surp
ENSMUSG00000101037.1	1319	Gm28424
ENSMUSG00000110827.1	828	Gm32281
ENSMUSG00000064225.6	8367	Paqr9
ENSMUSG00000086585.1	589	Gm16126
ENSMUSG00000101936.1	442	Gm28164
ENSMUSG00000065346.1	110	Gm25582
ENSMUSG00000086248.2	234	Gm16127
ENSMUSG00000015354.8	4625	Pcolce2
ENSMUSG00000100825.1	589	Itpa-ps2
ENSMUSG00000032839.13	8030	Trpc1
ENSMUSG00000049493.13	3890	Pls1
ENSMUSG00000096655.2	2905	1700065D16Rik
ENSMUSG00000032409.15	23629	Atr
ENSMUSG00000089085.1	178	Gm24004
ENSMUSG00000097777.7	4100	Gm16794
ENSMUSG00000032410.13	18585	Xrn1
ENSMUSG00000101867.1	667	C78334
ENSMUSG00000100931.1	1137	Gm28085
ENSMUSG00000103507.1	2227	Gm38375
ENSMUSG00000041440.18	8493	Gk5
ENSMUSG00000032411.15	14029	Tfdp2
ENSMUSG00000103611.1	3018	Gm37195
ENSMUSG00000100382.1	241	Gm28924
ENSMUSG00000032412.8	2389	Atp1b3
ENSMUSG00000118397.1	612	Gm50488
ENSMUSG00000056418.3	2356	BC043934
ENSMUSG00000051234.6	1328	Rnf7
ENSMUSG00000099564.2	1964	Gm28729
ENSMUSG00000099049.1	82	Gm27289
ENSMUSG00000101615.1	694	Gm8495
ENSMUSG00000032413.12	15856	Rasa2
ENSMUSG00000084701.1	116	n-R5s87
ENSMUSG00000100522.1	205	Gm19280
ENSMUSG00000040433.16	11733	Zbtb38
ENSMUSG00000102097.1	2814	A930006L05Rik
ENSMUSG00000101581.6	2111	C430002N11Rik
ENSMUSG00000100383.1	268	Gm28688
ENSMUSG00000100922.1	868	Gm8520
ENSMUSG00000043587.15	6148	Pxylp1
ENSMUSG00000062933.7	490	Gm10123
ENSMUSG00000101209.1	379	Gm8524
ENSMUSG00000046997.5	4484	Spsb4
ENSMUSG00000085541.1	4720	Gm16010
ENSMUSG00000101376.1	301	Gm18291
ENSMUSG00000101365.1	3382	Gm19325
ENSMUSG00000032449.13	9594	Slc25a36
ENSMUSG00000084911.1	3207	Gm16185
ENSMUSG00000101502.1	798	Rpl7a-ps10
ENSMUSG00000101000.1	1577	Gm5371
ENSMUSG00000101953.1	1096	Gm29241
ENSMUSG00000099444.1	286	Gm29240
ENSMUSG00000104167.1	1880	A030012G06Rik
ENSMUSG00000032451.6	2463	Trim42
ENSMUSG00000087167.1	611	Gm15891
ENSMUSG00000077208.1	127	Gm25607
ENSMUSG00000032452.12	5691	Clstn2
ENSMUSG00000104462.1	1550	Gm37661
ENSMUSG00000090255.7	3952	4921534H16Rik
ENSMUSG00000046995.3	517	2610303G11Rik
ENSMUSG00000032456.13	5004	Nmnat3
ENSMUSG00000101452.1	577	Gm28530
ENSMUSG00000046402.10	2652	Rbp1
ENSMUSG00000032454.9	962	Rbp2
ENSMUSG00000103579.1	1157	Gm37113
ENSMUSG00000051074.4	1273	4930579K19Rik
ENSMUSG00000032458.6	6351	Copb2
ENSMUSG00000111777.1	1459	Gm47147
ENSMUSG00000032459.9	3991	Mrps22
ENSMUSG00000102861.1	1256	Gm37637
ENSMUSG00000098939.1	107	Gm27919
ENSMUSG00000102458.1	515	Pisrt1
ENSMUSG00000102013.1	1483	E330023G01Rik
ENSMUSG00000102889.1	164	Gm37282
ENSMUSG00000103276.1	392	Gm37917
ENSMUSG00000103949.1	521	Gm38226
ENSMUSG00000091080.2	883	Prr23a1
ENSMUSG00000063058.2	881	Prr23a2
ENSMUSG00000090470.2	1817	Prr23a3
ENSMUSG00000100839.1	853	Gm5920
ENSMUSG00000110788.1	697	Gm33700
ENSMUSG00000074123.1	1504	7420426K07Rik
ENSMUSG00000111411.1	704	Gm33778
ENSMUSG00000101240.1	439	Gm28266
ENSMUSG00000097072.7	3315	Foxl2os
ENSMUSG00000050397.4	3256	Foxl2
ENSMUSG00000032463.10	5745	Faim
ENSMUSG00000044860.9	1537	Gm1123
ENSMUSG00000032462.14	7193	Pik3cb
ENSMUSG00000101498.1	520	Gm2950
ENSMUSG00000096316.7	798	Faiml
ENSMUSG00000103638.1	1755	Gm38327
ENSMUSG00000056267.14	4806	Cep70
ENSMUSG00000111651.1	733	Gm47199
ENSMUSG00000111383.1	616	Gm18914
ENSMUSG00000100281.1	948	4930422M22Rik
ENSMUSG00000103857.1	2869	Gm37249
ENSMUSG00000037681.13	7138	Esyt3
ENSMUSG00000103452.1	691	1700008A23Rik
ENSMUSG00000100123.1	767	Gm28087
ENSMUSG00000032470.17	5134	Mras
ENSMUSG00000046242.8	1662	Nme9
ENSMUSG00000032468.11	6531	Armc8
ENSMUSG00000032469.12	2488	Dbr1
ENSMUSG00000037953.7	2757	A4gnt
ENSMUSG00000037784.14	7984	Dzip1l
ENSMUSG00000032473.13	4456	Cldn18
ENSMUSG00000089655.1	311	Gm16004
ENSMUSG00000077215.1	127	Gm23949
ENSMUSG00000110929.1	721	Gm47757
ENSMUSG00000053747.9	2065	Sox14
ENSMUSG00000077495.1	134	Gm23594
ENSMUSG00000099631.1	826	Gm8641
ENSMUSG00000101584.2	744	4930519F24Rik
ENSMUSG00000103407.1	1146	4930540E01Rik
ENSMUSG00000101042.1	550	Gm28167
ENSMUSG00000111258.1	1302	Gm34397
ENSMUSG00000100122.1	265	Gm28267
ENSMUSG00000101287.1	620	Gm28166
ENSMUSG00000044244.18	4206	Il20rb
ENSMUSG00000032475.15	4792	Nck1
ENSMUSG00000100176.1	456	Gm28586
ENSMUSG00000070287.3	1590	Slc35g2
ENSMUSG00000037286.15	11781	Stag1
ENSMUSG00000111164.1	135	Gm47803
ENSMUSG00000086225.1	992	Gm8661
ENSMUSG00000103657.1	3961	Gm37204
ENSMUSG00000104272.1	1057	Gm38297
ENSMUSG00000103624.1	3025	Gm3081
ENSMUSG00000032527.13	2771	Pccb
ENSMUSG00000100563.1	364	Gm3096
ENSMUSG00000066415.4	5627	Msl2
ENSMUSG00000104383.1	1602	Gm37553
ENSMUSG00000043154.15	12455	Ppp2r3a
ENSMUSG00000104392.1	2034	Gm37962
ENSMUSG00000103672.1	5531	Gm37621
ENSMUSG00000104061.1	1884	Gm37953
ENSMUSG00000102452.1	1353	Gm38344
ENSMUSG00000104094.1	2685	Gm37314
ENSMUSG00000077393.1	127	Gm24338
ENSMUSG00000101001.1	406	Gm3121
ENSMUSG00000099947.1	253	Gm28660
ENSMUSG00000101941.1	1540	Gm28979
ENSMUSG00000096166.1	132	Gm24638
ENSMUSG00000101550.1	363	Gm29385
ENSMUSG00000061486.7	853	Gm5161
ENSMUSG00000111696.1	2791	Gm47932
ENSMUSG00000111269.1	1111	Gm47933
ENSMUSG00000111672.1	268	Gm47934
ENSMUSG00000100807.2	4236	Gm29521
ENSMUSG00000057710.7	1784	9630041A04Rik
ENSMUSG00000104282.1	2249	Gm37460
ENSMUSG00000032537.15	7002	Ephb1
ENSMUSG00000103026.1	1048	Gm31326
ENSMUSG00000104041.1	4328	Gm37562
ENSMUSG00000065107.1	118	n-R5s88
ENSMUSG00000101648.1	284	Gm29388
ENSMUSG00000102963.1	4367	Gm37945
ENSMUSG00000102702.1	1251	Gm37260
ENSMUSG00000098521.1	52	Mir7243
ENSMUSG00000088138.1	103	Gm22894
ENSMUSG00000111859.1	291	Gm47983
ENSMUSG00000035606.8	5879	Ky
ENSMUSG00000088324.1	112	Gm25669
ENSMUSG00000101563.1	1501	Gm7364
ENSMUSG00000102126.1	201	Gm29143
ENSMUSG00000100279.1	623	Gm29387
ENSMUSG00000110739.1	646	Gm17950
ENSMUSG00000032534.18	9598	Cep63
ENSMUSG00000035048.13	2377	Anapc13
ENSMUSG00000099491.1	788	4930533D04Rik
ENSMUSG00000102200.1	2824	Gm36957
ENSMUSG00000032531.15	6289	Amotl2
ENSMUSG00000093812.1	931	Gm5627
ENSMUSG00000102204.1	1875	Gm36958
ENSMUSG00000110884.1	1730	Gm47416
ENSMUSG00000111395.1	1090	Gm18655
ENSMUSG00000032547.12	4534	Ryk
ENSMUSG00000110877.1	639	Gm47427
ENSMUSG00000032548.14	13545	Slco2a1
ENSMUSG00000084539.1	322	Gm25842
ENSMUSG00000065466.1	104	n-R5s89
ENSMUSG00000077438.1	130	Gm22595
ENSMUSG00000110765.1	765	Gm47468
ENSMUSG00000032549.7	5031	Rab6b
ENSMUSG00000102461.1	2474	Gm37166
ENSMUSG00000032553.14	4287	Srprb
ENSMUSG00000032554.15	3320	Trf
ENSMUSG00000033688.10	4508	1300017J02Rik
ENSMUSG00000032555.10	11226	Topbp1
ENSMUSG00000032803.15	7403	Cdv3
ENSMUSG00000101419.1	377	Gm29600
ENSMUSG00000111399.1	670	Gm47328
ENSMUSG00000086236.9	2764	5830418P13Rik
ENSMUSG00000032556.11	1698	Bfsp2
ENSMUSG00000085168.2	1841	Gm16252
ENSMUSG00000042757.16	9930	Tmem108
ENSMUSG00000111278.1	594	Gm32743
ENSMUSG00000089497.1	103	Gm26360
ENSMUSG00000102257.1	2232	Gm37649
ENSMUSG00000099616.1	2765	4932413F04Rik
ENSMUSG00000102441.1	1589	Gm38032
ENSMUSG00000100266.2	409	Gm5372
ENSMUSG00000099722.3	7316	Gm29154
ENSMUSG00000111035.1	313	Gm33054
ENSMUSG00000032558.19	6617	Nphp3
ENSMUSG00000101152.1	365	Gm28305
ENSMUSG00000103062.1	2172	Gm37200
ENSMUSG00000032557.13	5832	Uba5
ENSMUSG00000104268.1	129	Gm37750
ENSMUSG00000090150.10	9798	Acad11
ENSMUSG00000079355.5	5380	Ackr4
ENSMUSG00000111039.1	479	Gm47000
ENSMUSG00000111218.1	365	Gm46999
ENSMUSG00000032560.14	11938	Dnajc13
ENSMUSG00000099773.1	613	Hmgb1-rs16
ENSMUSG00000104040.1	1513	Gm37563
ENSMUSG00000032561.15	7330	Acpp
ENSMUSG00000100346.2	721	Gm28996
ENSMUSG00000099599.1	409	Gm28548
ENSMUSG00000089406.1	75	Mir2136
ENSMUSG00000089116.1	143	Gm25904
ENSMUSG00000032564.16	5499	Cpne4
ENSMUSG00000088204.1	104	Gm23391
ENSMUSG00000032563.16	6661	Mrpl3
ENSMUSG00000104344.1	3245	Gm38077
ENSMUSG00000111044.1	832	Gm47106
ENSMUSG00000111472.1	1111	Gm47103
ENSMUSG00000111824.1	3107	Gm47102
ENSMUSG00000032565.9	2592	Nudt16
ENSMUSG00000032566.4	1006	Nudt16l2
ENSMUSG00000035032.12	4246	Nek11
ENSMUSG00000103118.1	1409	Gm37582
ENSMUSG00000093590.1	322	Gm20643
ENSMUSG00000085430.2	1294	Gm15619
ENSMUSG00000032567.16	6748	Aste1
ENSMUSG00000032570.17	9694	Atp2c1
ENSMUSG00000099373.1	3334	Gm19667
ENSMUSG00000101464.1	391	Gm7436
ENSMUSG00000101597.2	640	Gm5621
ENSMUSG00000032571.14	9660	Pik3r4
ENSMUSG00000084659.1	87	Gm22720
ENSMUSG00000043719.14	9166	Col6a6
ENSMUSG00000102877.1	625	Gm38314
ENSMUSG00000091345.9	9413	Col6a5
ENSMUSG00000032572.9	8526	Col6a4
ENSMUSG00000084714.1	81	Gm24631
ENSMUSG00000111796.1	736	Gm47575
ENSMUSG00000103434.1	2980	Gm36993
ENSMUSG00000099717.1	604	Gm9451
ENSMUSG00000100795.2	2468	Gm29208
ENSMUSG00000086296.2	5167	D030055H07Rik
ENSMUSG00000020258.16	4229	Glyctk
ENSMUSG00000065407.1	90	Mir135a-1
ENSMUSG00000020257.13	6341	Wdr82
ENSMUSG00000065440.1	88	Mirlet7g
ENSMUSG00000020253.15	2710	Ppm1m
ENSMUSG00000023277.13	2319	Twf2
ENSMUSG00000045322.10	3478	Tlr9
ENSMUSG00000032786.16	6174	Alas1
ENSMUSG00000097592.2	1224	4930500F10Rik
ENSMUSG00000023345.17	3336	Poc1a
ENSMUSG00000099879.1	3657	Gm29123
ENSMUSG00000053716.9	3356	Dusp7
ENSMUSG00000048758.14	1126	Rpl29
ENSMUSG00000023262.13	2966	Acy1
ENSMUSG00000042210.17	2111	Abhd14a
ENSMUSG00000042073.15	2671	Abhd14b
ENSMUSG00000100039.1	551	Gm28959
ENSMUSG00000023495.13	4268	Pcbp4
ENSMUSG00000091735.2	1977	Gpr62
ENSMUSG00000023249.15	3699	Parp3
ENSMUSG00000041506.15	2933	Rrp9
ENSMUSG00000066383.7	738	Iqcf1
ENSMUSG00000118396.2	2668	Iqcf2
ENSMUSG00000066382.4	551	Iqcf5
ENSMUSG00000041009.8	756	Iqcf4
ENSMUSG00000091129.3	1138	Iqcf6
ENSMUSG00000088317.1	266	Gm26185
ENSMUSG00000101411.1	1393	Gm28111
ENSMUSG00000023192.12	4894	Grm2
ENSMUSG00000040813.16	2874	Tex264
ENSMUSG00000040661.6	11828	Rad54l2
ENSMUSG00000088812.1	104	Gm22384
ENSMUSG00000040325.16	7786	Dcaf1
ENSMUSG00000032575.16	3524	Manf
ENSMUSG00000103835.1	582	Gm37612
ENSMUSG00000074102.4	6511	Rbm15b
ENSMUSG00000090207.2	2360	4930524O07Rik
ENSMUSG00000039716.12	14448	Dock3
ENSMUSG00000075469.3	1207	Gm17205
ENSMUSG00000064517.1	107	Gm22454
ENSMUSG00000091669.1	299	Gm17117
ENSMUSG00000077494.1	130	Gm23595
ENSMUSG00000092125.1	1269	AA543401
ENSMUSG00000092963.1	88	Gm22238
ENSMUSG00000104086.1	1120	1700039M15Rik
ENSMUSG00000032577.16	5542	Mapkapk3
ENSMUSG00000091366.1	1150	Gm17040
ENSMUSG00000032578.7	6419	Cish
ENSMUSG00000090570.1	479	Gm17041
ENSMUSG00000032579.14	3646	Hemk1
ENSMUSG00000037977.6	2912	6430571L13Rik
ENSMUSG00000102144.1	2277	4930429P21Rik
ENSMUSG00000010066.15	7947	Cacna2d2
ENSMUSG00000091816.1	3148	Gm17141
ENSMUSG00000091425.1	335	Gm17118
ENSMUSG00000010045.2	2194	Tmem115
ENSMUSG00000037190.12	1974	Cyb561d2
ENSMUSG00000010057.8	2013	Nprl2
ENSMUSG00000010044.12	2129	Zmynd10
ENSMUSG00000102300.1	503	Gm34106
ENSMUSG00000010067.13	5845	Rassf1
ENSMUSG00000097099.2	6021	Gm9917
ENSMUSG00000010054.4	1785	Tusc2
ENSMUSG00000010047.12	3293	Hyal2
ENSMUSG00000089935.1	410	Gm16343
ENSMUSG00000010051.15	3777	Hyal1
ENSMUSG00000079334.8	3154	Naa80
ENSMUSG00000036091.8	1948	Hyal3
ENSMUSG00000010048.10	2637	Ifrd2
ENSMUSG00000103409.2	1653	Lsmem2
ENSMUSG00000103164.1	452	Gm38150
ENSMUSG00000057969.15	4777	Sema3b
ENSMUSG00000032562.13	3779	Gnai2
ENSMUSG00000102324.1	1764	Gm19721
ENSMUSG00000010064.15	5277	Slc38a3
ENSMUSG00000034837.12	3029	Gnat1
ENSMUSG00000102375.1	1200	A930036K24Rik
ENSMUSG00000034684.12	5197	Sema3f
ENSMUSG00000032580.12	15434	Rbm5
ENSMUSG00000102899.1	549	Gm37850
ENSMUSG00000032582.14	13944	Rbm6
